Product,Customer,Volume,date,datePk,dateYear,dateYearISO,dateMonthYear,dateWeekYearISO,dateQuarterYear,dateMonth,dateDay,dateDaySuffix,dateWeekDay,dateWeekDayName,dateWeekDayNameShort,dateWeekDayNameFirstLetter,dateDayOfYear,dateWeekOfMonth,dateWeekOfYear,dateWeekOfYearISO,dateMonthName,dateMonthNameShort,dateMonthNameFirstLetter,dateQuarter,dateQuarterName,dateQuarterShort,dateIsWeekend,dateIsHolidayInd,dateWeekDayStartsMonday,dateWeekDayNamePL,dateMonthNamePL,dateWeekOfYearStartsMonday,firstDayWorkBefore,firstDayWorkAfter,firstDayNoHolidayNoSaturdayAfter,firstDayNoHolidayNoSundayAfter,firstDayNoHolidayNoSaturdayAfterData,firstDayNoSaturdayNoHolidayOrSundayHolidayName,firstDayNoSaturdayNoHolidayOrSundayHolidayIsHoliday,firstDayNoSaturdayNoHolidayOrSundayHoliday,isThuHolyday,isFriHolyday,isSatHolyday,isWeekendParcelServiceBreakInd,courierBillingPeriodDateFk,courierBillingPeriodStartDateFk,courierBillingPeriodEndDateFk,xlsDate,dwhDateFrom,dwhDateTo,dwhCurrRec,dwhAuditCd,dwhAuditCp,dwhAuditMd,dwhAuditMp,Orders,Nazwa stacji,Maksymalna temperatura dobowa,Minimalna temperatura dobowa,Srednia temperatura dobowa,Suma dobowa opadow [mm],Pokrywa sniegu [cm]
APM,Rest,233651.02584131298,2023-05-30,20230530,2023,2023,5.2023,T22-2023,Q2-2023,5,30,th,3,Tuesday,TUE,T,150,5,22,22,May,MAY,M,2,Second,Qtr 2,0,0,2,Wtorek,Maj,23,20230529,20230531,20230531,20230531,20230531,WED,0,20230531,0,0,0,0.0,20230516,20230516,20230531,45076,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,392502.7558308402,KRAKOW,22.9,10.6,16.8,0.0,0
APM,Rest,233651.02584131298,2023-05-30,20230530,2023,2023,5.2023,T22-2023,Q2-2023,5,30,th,3,Tuesday,TUE,T,150,5,22,22,May,MAY,M,2,Second,Qtr 2,0,0,2,Wtorek,Maj,23,20230529,20230531,20230531,20230531,20230531,WED,0,20230531,0,0,0,0.0,20230516,20230516,20230531,45076,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,392502.7558308402,WARSZAWA,22.0,11.9,16.6,0.0,0
APM,Rest,340188.8309239285,2023-05-31,20230531,2023,2023,5.2023,T22-2023,Q2-2023,5,31,st,4,Wednesday,WED,W,151,5,22,22,May,MAY,M,2,Second,Qtr 2,0,0,3,Środa,Maj,23,20230530,20230601,20230601,20230601,20230601,THU,0,20230601,0,0,0,0.0,20230516,20230516,20230531,45077,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,351180.6672111466,KRAKOW,23.7,8.5,16.6,0.0,0
APM,Rest,340188.8309239285,2023-05-31,20230531,2023,2023,5.2023,T22-2023,Q2-2023,5,31,st,4,Wednesday,WED,W,151,5,22,22,May,MAY,M,2,Second,Qtr 2,0,0,3,Środa,Maj,23,20230530,20230601,20230601,20230601,20230601,THU,0,20230601,0,0,0,0.0,20230516,20230516,20230531,45077,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,351180.6672111466,WARSZAWA,22.8,9.8,16.0,0.0,0
APM,Rest,315184.5935613989,2023-06-01,20230601,2023,2023,6.2023,T22-2023,Q2-2023,6,1,st,5,Thursday,THU,T,152,1,22,22,June,JUN,J,2,Second,Qtr 2,0,0,4,Czwartek,Czerwiec,23,20230531,20230602,20230602,20230602,20230602,FRI,0,20230602,0,0,0,0.0,20230601,20230601,20230615,45078,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,268775.7137107312,KRAKOW,27.0,9.4,18.7,0.0,0
APM,Rest,315184.5935613989,2023-06-01,20230601,2023,2023,6.2023,T22-2023,Q2-2023,6,1,st,5,Thursday,THU,T,152,1,22,22,June,JUN,J,2,Second,Qtr 2,0,0,4,Czwartek,Czerwiec,23,20230531,20230602,20230602,20230602,20230602,FRI,0,20230602,0,0,0,0.0,20230601,20230601,20230615,45078,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,268775.7137107312,WARSZAWA,26.4,12.4,19.3,0.0,0
APM,Rest,174972.82051888524,2023-06-02,20230602,2023,2023,6.2023,T22-2023,Q2-2023,6,2,nd,6,Friday,FRI,F,153,1,22,22,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,23,20230601,20230605,20230604,20230603,20230604,SUN,0,20230604,0,0,0,0.0,20230601,20230601,20230615,45079,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,212889.5619345722,KRAKOW,23.5,11.5,16.5,0.0,0
APM,Rest,174972.82051888524,2023-06-02,20230602,2023,2023,6.2023,T22-2023,Q2-2023,6,2,nd,6,Friday,FRI,F,153,1,22,22,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,23,20230601,20230605,20230604,20230603,20230604,SUN,0,20230604,0,0,0,0.0,20230601,20230601,20230615,45079,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,212889.5619345722,WARSZAWA,21.7,12.1,15.0,0.0,0
APM,Rest,73024.30653894453,2023-06-03,20230603,2023,2023,6.2023,T22-2023,Q2-2023,6,3,rd,7,Saturday,SAT,S,154,1,22,22,June,JUN,J,2,Second,Qtr 2,1,0,6,Sobota,Czerwiec,23,20230602,20230605,20230604,20230605,20230604,SUN,0,20230604,0,0,0,0.0,20230601,20230601,20230615,45080,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,280810.2310885828,KRAKOW,19.0,6.9,13.2,0.0,0
APM,Rest,73024.30653894453,2023-06-03,20230603,2023,2023,6.2023,T22-2023,Q2-2023,6,3,rd,7,Saturday,SAT,S,154,1,22,22,June,JUN,J,2,Second,Qtr 2,1,0,6,Sobota,Czerwiec,23,20230602,20230605,20230604,20230605,20230604,SUN,0,20230604,0,0,0,0.0,20230601,20230601,20230615,45080,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,280810.2310885828,WARSZAWA,18.3,5.5,11.7,0.0,0
APM,Rest,169884.1033166006,2023-06-04,20230604,2023,2023,6.2023,T22-2023,Q2-2023,6,4,th,1,Sunday,SUN,S,155,2,23,22,June,JUN,J,2,Second,Qtr 2,1,0,7,Niedziela,Czerwiec,23,20230602,20230605,20230605,20230605,20230605,MON,0,20230605,0,0,0,0.0,20230601,20230601,20230615,45081,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,243351.7326278167,KRAKOW,23.3,6.3,15.2,0.0,0
APM,Rest,169884.1033166006,2023-06-04,20230604,2023,2023,6.2023,T22-2023,Q2-2023,6,4,th,1,Sunday,SUN,S,155,2,23,22,June,JUN,J,2,Second,Qtr 2,1,0,7,Niedziela,Czerwiec,23,20230602,20230605,20230605,20230605,20230605,MON,0,20230605,0,0,0,0.0,20230601,20230601,20230615,45081,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,243351.7326278167,WARSZAWA,21.5,6.7,14.5,0.0,0
APM,Rest,164549.75973431484,2023-06-05,20230605,2023,2023,6.2023,T23-2023,Q2-2023,6,5,th,2,Monday,MON,M,156,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,1,Poniedziałek,Czerwiec,24,20230602,20230606,20230606,20230606,20230606,TUE,0,20230606,0,0,0,0.0,20230601,20230601,20230615,45082,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,319010.0348303274,KRAKOW,25.2,8.5,17.6,0.0,0
APM,Rest,164549.75973431484,2023-06-05,20230605,2023,2023,6.2023,T23-2023,Q2-2023,6,5,th,2,Monday,MON,M,156,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,1,Poniedziałek,Czerwiec,24,20230602,20230606,20230606,20230606,20230606,TUE,0,20230606,0,0,0,0.0,20230601,20230601,20230615,45082,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,319010.0348303274,WARSZAWA,24.2,9.5,17.0,0.0,0
APM,Rest,225847.34399182312,2023-06-06,20230606,2023,2023,6.2023,T23-2023,Q2-2023,6,6,th,3,Tuesday,TUE,T,157,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,2,Wtorek,Czerwiec,24,20230605,20230607,20230607,20230607,20230607,WED,0,20230607,0,0,0,0.0,20230601,20230601,20230615,45083,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,402423.5703577229,KRAKOW,22.4,15.4,18.6,0.2,0
APM,Rest,225847.34399182312,2023-06-06,20230606,2023,2023,6.2023,T23-2023,Q2-2023,6,6,th,3,Tuesday,TUE,T,157,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,2,Wtorek,Czerwiec,24,20230605,20230607,20230607,20230607,20230607,WED,0,20230607,0,0,0,0.0,20230601,20230601,20230615,45083,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,402423.5703577229,WARSZAWA,25.7,11.4,18.7,0.0,0
APM,Rest,242247.07982480538,2023-06-07,20230607,2023,2023,6.2023,T23-2023,Q2-2023,6,7,th,4,Wednesday,WED,W,158,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,3,Środa,Czerwiec,24,20230606,20230609,20230609,20230609,20230609,FRI,0,20230609,1,0,0,0.0,20230601,20230601,20230615,45084,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,138924.9118177682,KRAKOW,23.0,16.3,19.3,0.0,0
APM,Rest,242247.07982480538,2023-06-07,20230607,2023,2023,6.2023,T23-2023,Q2-2023,6,7,th,4,Wednesday,WED,W,158,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,3,Środa,Czerwiec,24,20230606,20230609,20230609,20230609,20230609,FRI,0,20230609,1,0,0,0.0,20230601,20230601,20230615,45084,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,138924.9118177682,WARSZAWA,27.1,14.5,20.5,0.0,0
APM,Rest,14458.488946878952,2023-06-08,20230608,2023,2023,6.2023,T23-2023,Q2-2023,6,8,th,5,Thursday,THU,T,159,2,23,23,June,JUN,J,2,Second,Qtr 2,0,1,4,Czwartek,Czerwiec,24,20230607,20230609,20230609,20230609,20230609,FRI,0,20230609,1,0,0,0.0,20230601,20230601,20230615,45085,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,224124.7235787818,KRAKOW,22.6,13.2,17.8,0.0,0
APM,Rest,14458.488946878952,2023-06-08,20230608,2023,2023,6.2023,T23-2023,Q2-2023,6,8,th,5,Thursday,THU,T,159,2,23,23,June,JUN,J,2,Second,Qtr 2,0,1,4,Czwartek,Czerwiec,24,20230607,20230609,20230609,20230609,20230609,FRI,0,20230609,1,0,0,0.0,20230601,20230601,20230615,45085,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,224124.7235787818,WARSZAWA,26.4,12.6,19.1,0.0,0
APM,Rest,278193.919061407,2023-06-09,20230609,2023,2023,6.2023,T23-2023,Q2-2023,6,9,th,6,Friday,FRI,F,160,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,24,20230607,20230612,20230611,20230610,20230611,SUN,0,20230611,1,0,0,0.0,20230601,20230601,20230615,45086,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,205845.1801465147,KRAKOW,24.4,16.3,19.0,3.8,0
APM,Rest,278193.919061407,2023-06-09,20230609,2023,2023,6.2023,T23-2023,Q2-2023,6,9,th,6,Friday,FRI,F,160,2,23,23,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,24,20230607,20230612,20230611,20230610,20230611,SUN,0,20230611,1,0,0,0.0,20230601,20230601,20230615,45086,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,205845.1801465147,WARSZAWA,27.0,14.2,20.6,0.0,0
APM,Rest,114951.7491637288,2023-06-10,20230610,2023,2023,6.2023,T23-2023,Q2-2023,6,10,th,7,Saturday,SAT,S,161,2,23,23,June,JUN,J,2,Second,Qtr 2,1,0,6,Sobota,Czerwiec,24,20230609,20230612,20230611,20230612,20230611,SUN,0,20230611,1,0,0,0.0,20230601,20230601,20230615,45087,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,285493.8697960061,KRAKOW,22.5,15.3,18.9,0.0,0
APM,Rest,114951.7491637288,2023-06-10,20230610,2023,2023,6.2023,T23-2023,Q2-2023,6,10,th,7,Saturday,SAT,S,161,2,23,23,June,JUN,J,2,Second,Qtr 2,1,0,6,Sobota,Czerwiec,24,20230609,20230612,20230611,20230612,20230611,SUN,0,20230611,1,0,0,0.0,20230601,20230601,20230615,45087,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,285493.8697960061,WARSZAWA,25.6,15.7,20.2,0.0,0
APM,Rest,180558.32564281818,2023-06-11,20230611,2023,2023,6.2023,T23-2023,Q2-2023,6,11,th,1,Sunday,SUN,S,162,3,24,23,June,JUN,J,2,Second,Qtr 2,1,0,7,Niedziela,Czerwiec,24,20230609,20230612,20230612,20230612,20230612,MON,0,20230612,0,0,0,0.0,20230601,20230601,20230615,45088,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,244137.0989055808,KRAKOW,23.4,15.2,18.5,0.0,0
APM,Rest,180558.32564281818,2023-06-11,20230611,2023,2023,6.2023,T23-2023,Q2-2023,6,11,th,1,Sunday,SUN,S,162,3,24,23,June,JUN,J,2,Second,Qtr 2,1,0,7,Niedziela,Czerwiec,24,20230609,20230612,20230612,20230612,20230612,MON,0,20230612,0,0,0,0.0,20230601,20230601,20230615,45088,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,244137.0989055808,WARSZAWA,22.8,12.9,17.7,0.0,0
APM,Rest,123333.06876536566,2023-06-12,20230612,2023,2023,6.2023,T24-2023,Q2-2023,6,12,th,2,Monday,MON,M,163,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,1,Poniedziałek,Czerwiec,25,20230609,20230613,20230613,20230613,20230613,TUE,0,20230613,0,0,0,0.0,20230601,20230601,20230615,45089,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,318382.7704405211,KRAKOW,20.6,11.8,15.8,0.0,0
APM,Rest,123333.06876536566,2023-06-12,20230612,2023,2023,6.2023,T24-2023,Q2-2023,6,12,th,2,Monday,MON,M,163,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,1,Poniedziałek,Czerwiec,25,20230609,20230613,20230613,20230613,20230613,TUE,0,20230613,0,0,0,0.0,20230601,20230601,20230615,45089,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,318382.7704405211,WARSZAWA,21.9,10.3,15.2,0.0,0
APM,Rest,67646.2503495677,2023-06-13,20230613,2023,2023,6.2023,T24-2023,Q2-2023,6,13,th,3,Tuesday,TUE,T,164,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,2,Wtorek,Czerwiec,25,20230612,20230614,20230614,20230614,20230614,WED,0,20230614,0,0,0,0.0,20230601,20230601,20230615,45090,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,395950.5259154835,KRAKOW,17.0,7.3,12.4,0.3,0
APM,Rest,67646.2503495677,2023-06-13,20230613,2023,2023,6.2023,T24-2023,Q2-2023,6,13,th,3,Tuesday,TUE,T,164,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,2,Wtorek,Czerwiec,25,20230612,20230614,20230614,20230614,20230614,WED,0,20230614,0,0,0,0.0,20230601,20230601,20230615,45090,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,395950.5259154835,WARSZAWA,15.6,9.4,11.8,0.0,0
APM,Rest,156742.0580727438,2023-06-14,20230614,2023,2023,6.2023,T24-2023,Q2-2023,6,14,th,4,Wednesday,WED,W,165,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,3,Środa,Czerwiec,25,20230613,20230615,20230615,20230615,20230615,THU,0,20230615,0,0,0,0.0,20230601,20230601,20230615,45091,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,343438.2296588718,KRAKOW,18.0,11.2,14.2,7.6,0
APM,Rest,156742.0580727438,2023-06-14,20230614,2023,2023,6.2023,T24-2023,Q2-2023,6,14,th,4,Wednesday,WED,W,165,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,3,Środa,Czerwiec,25,20230613,20230615,20230615,20230615,20230615,THU,0,20230615,0,0,0,0.0,20230601,20230601,20230615,45091,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,343438.2296588718,WARSZAWA,19.3,11.6,15.2,0.0,0
APM,Rest,210643.66036063468,2023-06-15,20230615,2023,2023,6.2023,T24-2023,Q2-2023,6,15,th,5,Thursday,THU,T,166,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,4,Czwartek,Czerwiec,25,20230614,20230616,20230616,20230616,20230616,FRI,0,20230616,0,0,0,0.0,20230601,20230601,20230615,45092,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,272540.1529015923,KRAKOW,22.6,10.6,16.8,0.0,0
APM,Rest,210643.66036063468,2023-06-15,20230615,2023,2023,6.2023,T24-2023,Q2-2023,6,15,th,5,Thursday,THU,T,166,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,4,Czwartek,Czerwiec,25,20230614,20230616,20230616,20230616,20230616,FRI,0,20230616,0,0,0,0.0,20230601,20230601,20230615,45092,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,272540.1529015923,WARSZAWA,22.5,13.4,17.4,0.0,0
APM,Rest,193575.23177655373,2023-06-16,20230616,2023,2023,6.2023,T24-2023,Q2-2023,6,16,th,6,Friday,FRI,F,167,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,25,20230615,20230619,20230618,20230617,20230618,SUN,0,20230618,0,0,0,0.0,20230616,20230616,20230630,45093,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,211291.6303531518,KRAKOW,22.6,11.5,17.6,0.0,0
APM,Rest,193575.23177655373,2023-06-16,20230616,2023,2023,6.2023,T24-2023,Q2-2023,6,16,th,6,Friday,FRI,F,167,3,24,24,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,25,20230615,20230619,20230618,20230617,20230618,SUN,0,20230618,0,0,0,0.0,20230616,20230616,20230630,45093,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,211291.6303531518,WARSZAWA,24.3,11.9,18.3,0.0,0
APM,Rest,110912.27528835868,2023-06-17,20230617,2023,2023,6.2023,T24-2023,Q2-2023,6,17,th,7,Saturday,SAT,S,168,3,24,24,June,JUN,J,2,Second,Qtr 2,1,0,6,Sobota,Czerwiec,25,20230616,20230619,20230618,20230619,20230618,SUN,0,20230618,0,0,0,0.0,20230616,20230616,20230630,45094,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,276749.3952470306,KRAKOW,24.3,12.5,18.4,0.0,0
APM,Rest,110912.27528835868,2023-06-17,20230617,2023,2023,6.2023,T24-2023,Q2-2023,6,17,th,7,Saturday,SAT,S,168,3,24,24,June,JUN,J,2,Second,Qtr 2,1,0,6,Sobota,Czerwiec,25,20230616,20230619,20230618,20230619,20230618,SUN,0,20230618,0,0,0,0.0,20230616,20230616,20230630,45094,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,276749.3952470306,WARSZAWA,23.4,13.9,18.4,0.0,0
APM,Rest,168000.3616976967,2023-06-18,20230618,2023,2023,6.2023,T24-2023,Q2-2023,6,18,th,1,Sunday,SUN,S,169,4,25,24,June,JUN,J,2,Second,Qtr 2,1,0,7,Niedziela,Czerwiec,25,20230616,20230619,20230619,20230619,20230619,MON,0,20230619,0,0,0,0.0,20230616,20230616,20230630,45095,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,254261.6156346288,KRAKOW,25.0,12.1,18.7,0.0,0
APM,Rest,168000.3616976967,2023-06-18,20230618,2023,2023,6.2023,T24-2023,Q2-2023,6,18,th,1,Sunday,SUN,S,169,4,25,24,June,JUN,J,2,Second,Qtr 2,1,0,7,Niedziela,Czerwiec,25,20230616,20230619,20230619,20230619,20230619,MON,0,20230619,0,0,0,0.0,20230616,20230616,20230630,45095,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,254261.6156346288,WARSZAWA,20.9,16.3,18.6,0.0,0
APM,Rest,178674.41211274447,2023-06-19,20230619,2023,2023,6.2023,T25-2023,Q2-2023,6,19,th,2,Monday,MON,M,170,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,1,Poniedziałek,Czerwiec,26,20230616,20230620,20230620,20230620,20230620,TUE,0,20230620,0,0,0,0.0,20230616,20230616,20230630,45096,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,342182.9357649029,KRAKOW,27.3,12.0,20.1,0.0,0
APM,Rest,178674.41211274447,2023-06-19,20230619,2023,2023,6.2023,T25-2023,Q2-2023,6,19,th,2,Monday,MON,M,170,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,1,Poniedziałek,Czerwiec,26,20230616,20230620,20230620,20230620,20230620,TUE,0,20230620,0,0,0,0.0,20230616,20230616,20230630,45096,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,342182.9357649029,WARSZAWA,26.2,13.0,19.9,0.0,0
APM,Rest,281739.9280088189,2023-06-20,20230620,2023,2023,6.2023,T25-2023,Q2-2023,6,20,th,3,Tuesday,TUE,T,171,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,2,Wtorek,Czerwiec,26,20230619,20230621,20230621,20230621,20230621,WED,0,20230621,0,0,0,0.0,20230616,20230616,20230630,45097,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,407175.5856224092,KRAKOW,30.8,13.9,22.5,0.0,0
APM,Rest,281739.9280088189,2023-06-20,20230620,2023,2023,6.2023,T25-2023,Q2-2023,6,20,th,3,Tuesday,TUE,T,171,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,2,Wtorek,Czerwiec,26,20230619,20230621,20230621,20230621,20230621,WED,0,20230621,0,0,0,0.0,20230616,20230616,20230630,45097,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,407175.5856224092,WARSZAWA,27.9,15.5,22.0,0.0,0
APM,Rest,334327.01679609827,2023-06-21,20230621,2023,2023,6.2023,T25-2023,Q2-2023,6,21,st,4,Wednesday,WED,W,172,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,3,Środa,Czerwiec,26,20230620,20230622,20230622,20230622,20230622,THU,0,20230622,0,0,0,0.0,20230616,20230616,20230630,45098,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,355103.6594171016,KRAKOW,30.4,17.9,24.0,0.0,0
APM,Rest,334327.01679609827,2023-06-21,20230621,2023,2023,6.2023,T25-2023,Q2-2023,6,21,st,4,Wednesday,WED,W,172,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,3,Środa,Czerwiec,26,20230620,20230622,20230622,20230622,20230622,THU,0,20230622,0,0,0,0.0,20230616,20230616,20230630,45098,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,355103.6594171016,WARSZAWA,28.1,16.8,21.5,0.0,0
APM,Rest,286437.4770250034,2023-06-22,20230622,2023,2023,6.2023,T25-2023,Q2-2023,6,22,nd,5,Thursday,THU,T,173,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,4,Czwartek,Czerwiec,26,20230621,20230623,20230623,20230623,20230623,FRI,0,20230623,0,0,0,0.0,20230616,20230616,20230630,45099,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,278415.7717450492,KRAKOW,30.7,19.4,24.8,0.0,0
APM,Rest,286437.4770250034,2023-06-22,20230622,2023,2023,6.2023,T25-2023,Q2-2023,6,22,nd,5,Thursday,THU,T,173,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,4,Czwartek,Czerwiec,26,20230621,20230623,20230623,20230623,20230623,FRI,0,20230623,0,0,0,0.0,20230616,20230616,20230630,45099,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,278415.7717450492,WARSZAWA,27.9,18.7,22.8,0.0,0
APM,Rest,177902.61733760627,2023-06-23,20230623,2023,2023,6.2023,T25-2023,Q2-2023,6,23,rd,6,Friday,FRI,F,174,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,26,20230622,20230626,20230625,20230624,20230625,SUN,0,20230625,0,0,0,0.0,20230616,20230616,20230630,45100,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,215675.3118100092,KRAKOW,27.0,18.4,22.8,4.6,0
APM,Rest,177902.61733760627,2023-06-23,20230623,2023,2023,6.2023,T25-2023,Q2-2023,6,23,rd,6,Friday,FRI,F,174,4,25,25,June,JUN,J,2,Second,Qtr 2,0,0,5,Piątek,Czerwiec,26,20230622,20230626,20230625,20230624,20230625,SUN,0,20230625,0,0,0,0.0,20230616,20230616,20230630,45100,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,215675.3118100092,WARSZAWA,24.4,16.1,20.9,0.0,0
APM,Rest,85810.94687793721,2023-06-24,20230624,2023,2023,6.2023,T25-2023,Q2-2023,6,24,th,7,Saturday,SAT,S,175,4,25,25,June,JUN,J,2,Second,Qtr 2,1,0,6,Sobota,Czerwiec,26,20230623,20230626,20230625,20230626,20230625,SUN,0,20230625,0,0,0,0.0,20230616,20230616,20230630,45101,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,281839.9681832468,KRAKOW,22.9,15.2,18.0,3.7,0
